,station no.,station name,latitude,longitude,altitude,meanSpeed-100m,gustObs,stormCount,startTime,meanRes,gustGoodness,durationGoodness
157,109521,WITCHCLIFFE WEST                        ,-34.0258,115.0637,84.5,7.616189,14794,7.880252100840336,2022-06-07 09:00:00,29.997972683333334,0.009900990099009901,0.9405940594059405
158,200100,VARANUS ISLAND                          ,-20.655,115.5769,24.0,7.2129545,351976,8.491666666666667,1999-04-22 17:00:00,29.999928599999997,0.009900990099009901,0.7524752475247525
159,200284,COCOS ISLAND AIRPORT                    ,-12.1892,96.8344,3.0,,,,,,,
160,200713,ROWLEY SHOALS                           ,-17.5217,118.9531,0.0,6.1025844,164926,6.587301587301587,2008-12-24 11:30:00,28.380725883333334,0.009900990099009901,0.6435643564356436
161,200735,ADELE ISLAND                            ,-15.5114,123.1556,4.6,4.9060793,167264,3.166666666666667,2013-06-18 09:00:00,29.999825616666666,0.009900990099009901,0.24752475247524752
162,200784,BROWSE ISLAND                           ,-14.1093,123.5476,3.7,4.723534,145388,1.0,2013-06-19 15:30:00,28.8055969,0.009900990099009901,
163,200790,CHRISTMAS ISLAND AERO                   ,-10.4515,105.689,261.0,,,,,,,
164,200865,COCOS ISLAND NTC AWS                    ,-12.1168,96.8919,0.0,,,,,,,
165,027045,WEIPA AERO                              ,-12.6778,141.9208,18.0,6.013942,416592,7.20287558685446,1995-11-02 13:30:00,29.935531366666666,0.009900990099009901,0.7326732673267327
166,027054,COCONUT ISLAND                          ,-10.0511,143.0686,3.5,8.057411,152220,40.51220854102476,2003-07-13 00:00:00,29.878720666666666,0.009900990099009901,0.6534653465346535
167,027058,HORN ISLAND                             ,-10.5844,142.29,4.0,7.685066,358225,2.338888888888889,1995-10-17 21:30:00,29.9820784,0.009900990099009901,0.504950495049505
168,027073,COEN AIRPORT                            ,-13.7606,143.1183,159.3,4.6395698,283480,3.642857142857143,2002-04-17 17:00:00,29.92134715,0.009900990099009901,0.5742574257425742
169,027075,SCHERGER RAAF                           ,-12.6167,142.0869,39.3,5.8297615,257475,5.776628370611112,2005-12-14 10:00:00,29.999901216666668,0.009900990099009901,0.7623762376237624
170,028004,PALMERVILLE                             ,-15.9999,144.0754,203.8,4.628964,259168,0.27692307692307694,2001-07-16 11:00:00,29.999921266666668,0.009900990099009901,
171,028008,LOCKHART RIVER AIRPORT                  ,-12.785,143.3047,18.5,5.7626348,277369,2.1875,2001-06-26 11:00:00,29.999921466666667,0.009900990099009901,
172,029038,KOWANYAMA AIRPORT                       ,-15.4818,141.7483,9.6,5.3420243,302795,5.346078431372549,1999-06-23 16:00:00,29.999928099999998,0.009900990099009901,0.13861386138613863
173,029039,MORNINGTON ISLAND                       ,-16.664,139.1837,8.5,5.4709964,269006,10.348059866962306,1995-10-12 00:00:00,29.999914866666664,0.009900990099009901,1.0
174,029058,JULIA CREEK AIRPORT                     ,-20.6672,141.7214,122.5,6.41938,282956,3.2717948717948717,2001-08-31 17:00:00,29.999920799999998,0.009900990099009901,0.900990099009901
175,029063,NORMANTON AIRPORT                       ,-17.6872,141.0733,18.4,5.5416284,293937,1.3428571428571427,2001-04-09 19:00:00,29.999922233333333,0.009900990099009901,
176,029077,BURKETOWN AIRPORT                       ,-17.7483,139.5356,5.7,6.119577,290099,2.590909090909091,2001-10-10 19:00:00,29.999840816666666,0.009900990099009901,0.36633663366336633
177,029127,MOUNT ISA AERO                          ,-20.6778,139.4875,340.3,6.055494,443350,3.5393733078515686,1995-10-16 21:00:00,29.985749533333333,0.009900990099009901,0.45544554455445546
178,029141,CLONCURRY AIRPORT                       ,-20.6664,140.505,186.0,6.374381,290466,4.088888888888889,2001-03-23 11:00:00,29.9999224,0.009900990099009901,0.32673267326732675
179,029167,CENTURY MINE                            ,-18.7569,138.7056,126.8,6.0982304,342194,5.5163890668374975,2003-04-07 10:00:00,29.999914483333335,0.009900990099009901,0.1485148514851485
180,029181,LAKE JULIUS AWS                         ,-20.1167,139.7256,237.0,5.397233,163695,3.119896036514317,2013-08-19 08:30:00,29.999822549999998,0.009900990099009901,0.7524752475247525
181,029182,MORNINGTON ISLAND AIRPORT               ,-16.662,139.1655,9.5,5.56237,165396,1.6428571428571428,2013-10-24 09:00:00,29.99981916666667,0.009900990099009901,
182,030022,HUGHENDEN AIRPORT                       ,-20.8192,144.2333,316.4,6.97717,289292,4.421634615384615,2001-02-23 11:00:00,29.999922666666667,0.009900990099009901,0.22772277227722773
183,030024,HUGHENDEN POST OFFICE                   ,-20.8447,144.1986,324.0,6.97508,24,0.0,2001-02-21 17:00:00,29.638554216666666,0.15841584158415842,
184,030124,GEORGETOWN AIRPORT                      ,-18.3039,143.5306,301.8,5.753821,267237,4.137923904052936,2004-06-01 18:00:00,29.999909249999998,0.009900990099009901,0.8811881188118812
185,030161,RICHMOND AIRPORT                        ,-20.7001,143.1137,206.3,6.192665,306045,2.4879227053140096,1998-11-07 19:00:00,29.99992993333333,0.009900990099009901,0.33663366336633666
186,031011,CAIRNS AERO                             ,-16.8736,145.7458,2.2,5.5744467,447933,6.833333333333334,1985-01-16 16:30:00,29.96722815,0.009900990099009901,0.21782178217821782
187,031037,LOW ISLES LIGHTHOUSE                    ,-16.3842,145.5592,2.9,6.7347097,317900,2.5,1998-11-07 19:00:00,29.99992993333333,0.009900990099009901,0.5841584158415841
188,031192,GREEN ISLAND                            ,-16.7614,145.9719,3.0,8.389779,223647,3.0333333333333337,1997-03-24 00:00:00,29.997930783333334,0.009900990099009901,0.19801980198019803
189,031209,COOKTOWN AIRPORT                        ,-15.4461,145.1861,4.8,6.8821993,296362,6.494212962962963,2000-07-24 13:00:00,29.99992465,0.009900990099009901,0.26732673267326734
190,031210,MAREEBA AIRPORT                         ,-17.0704,145.4293,471.9,7.0785985,298386,6.729517178418536,2000-07-24 13:00:00,29.99789056666667,0.009900990099009901,0.9108910891089109
191,031213,CAPE FLATTERY                           ,-14.9672,145.3106,18.5,9.06652,274843,9.698944693233566,2003-06-20 11:00:00,29.999913616666667,0.009900990099009901,0.6633663366336634
192,031222,CAIRNS RACECOURSE                       ,-16.9463,145.7474,4.1,6.042963,169328,4.400459603415624,2013-08-02 10:00:00,29.9998234,0.009900990099009901,0.24752475247524752
193,032037,SOUTH JOHNSTONE EXP STN                 ,-17.6053,145.9972,18.3,3.976634,302363,1.6666666666666665,1999-11-04 16:00:00,29.999926966666667,0.009900990099009901,
194,032040,TOWNSVILLE AERO                         ,-19.2483,146.7661,4.3,4.715243,449737,2.0,1995-10-16 13:00:00,29.986372,0.009900990099009901,0.019801980198019802
195,032141,LUCINDA POINT                           ,-18.5203,146.3861,10.0,5.588445,276302,1.75,1996-10-22 00:00:00,29.999935349999998,0.009900990099009901,
196,032182,CAPE FERGUSON NTC AWS                   ,-19.2774,147.0586,0.0,6.481217,169994,4.166666666666666,2013-05-16 10:00:00,29.999827216666667,0.009900990099009901,0.7029702970297029
197,032194,COWLEY BEACH (DEFENCE)                  ,-17.6905,146.1126,4.3,5.4761376,105513,7.625623131657615,2017-04-03 13:30:00,29.999715783333333,0.009900990099009901,0.1782178217821782
198,032195,MOUNT STUART (DEFENCE)                  ,-19.4082,146.762,176.4,4.9605384,96680,2.715811965811966,2017-10-03 09:30:00,29.999690016666666,0.009900990099009901,
199,032196,TOWNSVILLE- AIR WEAPONS RANGE (DEFENCE) ,-19.3048,146.2438,385.5,4.7159257,92862,0.0,2017-10-03 09:30:00,29.999690016666666,0.009900990099009901,
200,032197,INNISFAIL AERODROME                     ,-17.5581,146.0119,11.8,4.3555098,118933,3.0,2016-06-21 13:30:00,29.9997485,0.009900990099009901,0.6435643564356436
201,033002,AYR DPI RESEARCH STN                    ,-19.6169,147.3758,17.0,6.0373373,208646,6.078191661279896,2003-08-17 03:00:00,26.182325283333334,0.009900990099009901,0.15841584158415842
202,033045,MACKAY AERO                             ,-21.1706,149.1794,5.3,6.210302,434842,5.833333333333333,1995-11-14 01:00:00,29.901243733333335,0.009900990099009901,0.5841584158415841
203,033106,HAMILTON ISLAND AIRPORT                 ,-20.3658,148.9536,58.7,7.59709,274229,8.765151515151516,2002-07-19 12:00:00,29.999917433333334,0.009900990099009901,0.039603960396039604
204,033119,MACKAY M.O                              ,-21.1172,149.2169,30.3,6.8704095,351011,6.322588250286733,1995-10-15 13:00:00,29.98935895,0.009900990099009901,0.5148514851485149
205,033195,WILLIAMSON                              ,-22.4703,150.1786,27.6,5.7563014,230908,4.60258942286592,2005-06-01 18:00:00,29.999904183333335,0.009900990099009901,0.5148514851485149
206,033208,ROSSLYN BAY NTC AWS                     ,-23.161,150.7901,0.0,7.0841346,181588,27.923044336317624,2012-07-11 11:30:00,29.9998408,0.009900990099009901,0.04950495049504951
207,033210,ST LAWRENCE                             ,-22.3472,149.5242,9.2,4.921065,264071,3.642857142857143,2004-08-09 18:00:00,29.999908333333334,0.009900990099009901,0.7029702970297029
208,033247,PROSERPINE AIRPORT                      ,-20.4925,148.555,19.7,6.4205017,315931,6.661265508684863,1996-03-22 08:00:00,29.999936733333335,0.009900990099009901,0.009900990099009901
209,033255,HAMILTON ISLAND                         ,-20.3528,148.9511,22.6,7.22885,2915,0.0,2002-03-14 17:00:00,29.985214383333336,0.009900990099009901,
210,033294,YEPPOON THE ESPLANADE                   ,-23.1364,150.7506,5.5,6.531303,451514,7.140000000000001,1995-10-15 08:00:00,29.98998123333333,0.009900990099009901,0.5247524752475248
211,033295,ALVA BEACH                              ,-19.4569,147.4833,7.5,6.9345994,343141,6.208333333333333,1997-03-24 00:00:00,29.9999343,0.009900990099009901,0.6039603960396039
212,033298,DOTSWOOD                                ,-19.6264,146.2939,292.5,5.2020316,46561,0.0,1996-12-17 02:30:00,27.5694907,0.009900990099009901,
213,033307,WOOLSHED                                ,-19.4168,146.5362,556.0,5.982709,303848,6.533526592455164,1998-11-07 19:00:00,29.99992993333333,0.009900990099009901,0.5544554455445545
214,033308,SAMUEL HILL AERO                        ,-22.7433,150.6578,31.0,4.478383,296186,2.333333333333333,2000-11-08 10:00:00,29.999923666666668,0.009900990099009901,
215,033317,HAY POINT                               ,-21.2894,149.3008,7.0,7.2941017,300466,4.705357142857142,2005-11-24 14:00:00,29.999901516666668,0.009900990099009901,0.18811881188118812
216,033327,BOWEN AIRPORT AWS                       ,-20.0153,148.2138,5.9,7.54576,139175,4.852628434886499,2015-03-19 12:30:00,29.999787783333332,0.009900990099009901,0.039603960396039604
217,033328,TOWNSVILLE- FANNING RIVER (DEFENCE)     ,-19.783,146.5,325.8,6.373766,96717,6.625463393741358,2017-10-03 09:30:00,29.999690016666666,0.009900990099009901,0.9207920792079208
218,033329,OORALEA RACECOURSE (MACKAY TURF CLUB)   ,-21.17,149.1515,10.3,5.663748,117844,6.583153261304521,2016-06-27 10:00:00,29.9997479,0.009900990099009901,0.009900990099009901
219,034035,MORANBAH AIRPORT                        ,-22.0644,148.0758,232.2,5.8115926,194688,2.4761904761904763,2012-02-27 09:00:00,29.9998461,0.009900990099009901,0.48514851485148514
220,035124,CLERMONT AIRPORT                        ,-22.7756,147.6217,270.3,5.030926,225738,8.419140241636573,2010-04-15 11:00:00,29.999868250000002,0.009900990099009901,0.9504950495049505
221,035129,ROLLESTON AIRPORT                       ,-24.4617,148.6264,219.5,5.2263927,220591,5.984222945922641,2010-07-12 15:00:00,29.99986575,0.009900990099009901,0.0891089108910891
222,035134,BLACKWATER AIRPORT                      ,-23.6015,148.8074,193.0,6.0975394,171906,4.45952380952381,2013-05-29 11:00:00,29.999826583333334,0.009900990099009901,0.5346534653465347
223,035139,LOCHINGTON                              ,-23.9424,147.525,267.2,5.0824065,216193,6.753562616649621,2010-10-29 10:00:00,29.99986255,0.009900990099009901,0.19801980198019803
224,035264,EMERALD AIRPORT                         ,-23.5694,148.1756,189.4,5.6529646,308660,2.729166666666667,1998-11-07 19:00:00,29.99992993333333,0.009900990099009901,0.594059405940594
225,036031,LONGREACH AERO                          ,-23.4397,144.2828,192.2,6.8744073,424264,6.843518518518518,1995-12-11 16:00:00,29.819100166666665,0.009900990099009901,0.37623762376237624
226,036034,BLACKALL AIRPORT                        ,-24.4303,145.4306,281.3,6.916158,309685,5.213258286429018,2001-03-13 11:00:00,29.999922483333332,0.009900990099009901,0.7623762376237624
227,037010,CAMOOWEAL TOWNSHIP                      ,-19.9225,138.1214,231.2,6.5459895,223399,9.076515151515151,1999-06-24 09:30:00,29.997843049999997,0.009900990099009901,0.8316831683168316
228,037034,THE MONUMENT AIRPORT                    ,-21.8125,139.9267,288.4,6.7238216,288585,6.392115463076295,2000-12-14 14:00:00,29.999923333333335,0.009900990099009901,0.8316831683168316
229,037036,TREPELL AIRPORT                         ,-21.84,140.8925,266.2,6.4832687,282317,4.0963317384370015,2001-08-19 17:00:00,29.999920933333332,0.009900990099009901,0.25742574257425743
230,037039,WINTON AIRPORT                          ,-22.3617,143.0836,192.2,6.6207323,274960,2.784126984126984,2002-10-17 14:00:00,29.99991645,0.009900990099009901,0.5841584158415841
231,037053,CARTERS BORE                            ,-20.9358,139.2964,396.0,7.2164125,151524,7.590884845419892,2014-07-29 14:00:00,29.999803333333332,0.009900990099009901,0.5643564356435643
232,037058,URANDANGI AERODROME                     ,-21.5979,138.3665,178.6,6.712587,181402,7.161254914484422,2012-09-11 11:30:00,29.99983825,0.009900990099009901,0.43564356435643564
233,037059,NEW MAY DOWNS                           ,-20.59,139.3411,392.0,6.8670926,168563,7.967037790488342,2013-08-19 08:30:00,29.999822549999998,0.009900990099009901,0.5346534653465347
234,038026,BIRDSVILLE AIRPORT                      ,-25.8975,139.3472,46.6,7.1079936,295762,5.372866682905046,2000-07-24 13:00:00,29.99992465,0.009900990099009901,0.25742574257425743
235,038076,WINDORAH AIRPORT                        ,-25.4117,142.6647,132.2,6.504609,115384,4.672268907563025,2016-08-18 18:30:00,29.9997422,0.009900990099009901,0.7227722772277227
236,039039,GAYNDAH POST OFFICE                     ,-25.6258,151.6094,105.7,5.5911803,85,0.0,2003-01-24 15:00:00,29.83425413333333,0.019801980198019802,
237,039059,LADY ELLIOT ISLAND                      ,-24.1116,152.7161,3.6,7.827855,191916,5.363095238095238,1998-12-22 02:30:00,29.872887,0.009900990099009901,0.039603960396039604
238,039066,GAYNDAH AIRPORT                         ,-25.6167,151.6156,110.9,5.511694,283572,8.608728493728492,2003-01-28 10:00:00,29.999915283333333,0.009900990099009901,0.9504950495049505
239,039083,ROCKHAMPTON AERO                        ,-23.3753,150.4775,10.4,4.8656754,446568,4.2,1995-10-31 20:00:00,29.94069645,0.009900990099009901,0.900990099009901
240,039089,THANGOOL AIRPORT                        ,-24.4935,150.5709,193.1,5.087457,223139,5.604700854700855,2009-10-01 14:30:00,29.99987348333333,0.009900990099009901,0.8613861386138614
241,039122,HERON ISLAND RES STN                    ,-23.4417,151.9125,3.3,7.675639,222316,5.044444444444444,1999-02-16 14:00:00,29.999929133333335,0.009900990099009901,0.6435643564356436
242,039123,GLADSTONE RADAR                         ,-23.8553,151.2628,74.5,6.699093,475639,9.8504884004884,1994-08-10 15:00:00,29.929554250000002,0.009900990099009901,0.43564356435643564
243,039128,BUNDABERG AERO                          ,-24.9069,152.323,30.8,6.6078773,349545,3.3693385046326223,1998-11-07 19:00:00,29.99992993333333,0.009900990099009901,
244,039304,HERON ISLAND                            ,-23.4483,151.9178,8.0,7.637577,23964,0.0,1995-10-11 22:00:00,29.999489216666667,0.009900990099009901,
245,039322,RUNDLE ISLAND                           ,-23.5322,151.2771,19.8,7.608096,411174,6.683333333333334,1996-01-20 04:00:00,29.99503525,0.009900990099009901,0.8415841584158416
246,039326,GLADSTONE AIRPORT                       ,-23.8697,151.2214,16.6,5.8156376,449236,6.715811965811966,1996-01-09 08:30:00,29.974780833333334,0.009900990099009901,0.8514851485148515
247,040004,AMBERLEY AMO                            ,-27.6297,152.7111,24.2,4.7296977,354609,5.558133971291866,1995-10-14 14:00:00,29.9928436,0.009900990099009901,0.7920792079207921
248,040043,CAPE MORETON LIGHTHOUSE                 ,-27.0314,153.4661,99.9,8.288787,393802,12.608007859968644,1996-03-22 06:00:00,29.999936733333335,0.009900990099009901,0.1188118811881188
249,040068,DOUBLE ISLAND POINT LIGHTHOUSE          ,-25.9319,153.1906,95.6,7.680221,395888,10.052615207373272,1995-10-11 22:00:00,29.99993776666667,0.009900990099009901,0.27722772277227725
250,040082,UNIVERSITY OF QUEENSLAND GATTON         ,-27.5436,152.3375,89.0,5.0312443,296584,7.957407407407408,2002-07-16 12:00:00,29.999917466666666,0.009900990099009901,0.7227722772277227
251,040093,GYMPIE                                  ,-26.1831,152.6414,64.5,4.9575768,295237,6.628647504106343,2000-07-24 13:00:00,29.99992465,0.009900990099009901,0.9405940594059405
252,040126,MARYBOROUGH                             ,-25.5132,152.7152,9.0,5.6644917,267393,6.193095238095238,2007-12-19 13:30:00,29.999888233333333,0.009900990099009901,0.5247524752475248
253,040211,ARCHERFIELD AIRPORT                     ,-27.5716,153.0071,12.5,4.8365245,425192,4.719047619047619,1994-09-21 12:30:00,29.80980245,0.009900990099009901,0.9603960396039604
254,040223,BRISBANE AERO                           ,-27.4178,153.1142,4.0,5.7996655,35675,4.283900226757369,1985-01-06 16:30:00,29.971252,0.009900990099009901,0.5643564356435643
255,040282,NAMBOUR DPI                             ,-26.6431,152.9392,32.5,4.5757565,63506,1.3333333333333333,1997-07-14 14:00:00,29.9998359,0.009900990099009901,
256,040284,BEERBURRUM FOREST STATION               ,-26.9586,152.9619,48.0,4.767545,335219,7.44412831169907,1999-06-23 16:00:00,29.999928099999998,0.009900990099009901,0.04950495049504951
257,040405,HERVEY BAY AIRPORT                      ,-25.322,152.8817,13.0,5.8742266,331209,3.643478260869565,1999-06-23 16:00:00,29.999928099999998,0.009900990099009901,0.4752475247524752
258,040555,TOOLARA (KELLY)                         ,-25.9713,152.8609,143.0,5.1647787,132851,1.0,1998-11-07 20:00:00,28.772763750000003,0.009900990099009901,
259,040651,JIMNA FORESTRY                          ,-26.6644,152.4606,523.0,5.4292564,107113,5.373255813953488,2000-07-24 13:00:00,19.830322833333334,0.009900990099009901,0.9801980198019802
260,040717,COOLANGATTA                             ,-28.1681,153.5053,4.0,6.196159,425619,4.769003038515233,1994-07-17 00:00:00,29.99994045,0.009900990099009901,0.24752475247524752
261,040764,GOLD COAST SEAWAY                       ,-27.939,153.4283,3.0,7.0408583,458770,9.909373108045674,1994-07-17 00:00:00,29.99994045,0.009900990099009901,0.24752475247524752
262,040842,BRISBANE AERO                           ,-27.3917,153.1292,4.5,6.2941155,473028,4.81984372696447,1995-10-11 22:00:00,29.99993776666667,0.009900990099009901,0.1188118811881188
263,040861,SUNSHINE COAST AIRPORT                  ,-26.599,153.0912,3.4,6.060612,437979,3.242063492063492,1995-12-23 15:00:00,29.783010016666665,0.009900990099009901,
264,040908,TEWANTIN RSL PARK                       ,-26.3911,153.0403,6.4,5.5303464,318277,3.3546480091191384,1996-03-21 00:00:00,29.99993675,0.009900990099009901,0.27722772277227725
265,040913,BRISBANE                                ,-27.4808,153.0389,8.1,4.860663,397541,7.745149892789838,1999-12-10 14:30:00,29.999926666666667,0.009900990099009901,0.4752475247524752
266,040922,KINGAROY AIRPORT                        ,-26.5737,151.8398,433.7,6.441113,291111,6.030203017943929,2001-01-19 12:00:00,29.999845999999998,0.009900990099009901,0.2376237623762376
267,040925,BANANA BANK NORTH BEACON                ,-27.5327,153.3333,7.0,7.2326503,349222,6.021452440625373,2002-08-23 12:00:00,29.984582266666667,0.009900990099009901,0.0594059405940594
268,040926,INNER RECIPROCAL MARKER                 ,-27.2633,153.2419,10.0,7.549843,352082,3.537842712842713,2002-03-20 09:00:00,29.999918733333335,0.009900990099009901,0.7227722772277227
269,040927,SPITFIRE CHANNEL BEACON                 ,-27.0481,153.2664,7.0,7.3743234,314013,2.320075757575758,2002-07-23 10:00:00,29.99990551666667,0.009900990099009901,
270,040958,REDCLIFFE                               ,-27.2169,153.0922,12.6,6.241101,329966,3.4444444444444446,2004-02-27 12:00:00,29.999910483333334,0.009900990099009901,0.5841584158415841
271,040959,REDCLIFFE JETTY                         ,-27.2261,153.1172,3.6,7.0661044,332,0.0,2004-11-04 10:30:00,29.910714283333334,0.009900990099009901,
272,040983,BEAUDESERT DRUMLEY STREET               ,-27.9707,152.9898,47.8,4.631388,258749,5.620646548687067,2007-08-13 10:00:00,29.999672216666667,0.009900990099009901,0.5643564356435643
273,040988,NAMBOUR DAFF - HILLSIDE                 ,-26.6442,152.9383,53.2,4.614295,246831,6.158129373997978,2007-12-19 08:00:00,29.999888233333333,0.009900990099009901,0.039603960396039604
274,041097,INGLEWOOD FOREST                        ,-28.3661,150.9539,379.0,5.4786572,145058,0.25,2000-07-24 13:00:00,29.999881016666667,0.009900990099009901,
275,041175,APPLETHORPE                             ,-28.6217,151.9533,871.6,7.269514,339787,19.04353434575294,1997-03-24 00:00:00,29.9999343,0.009900990099009901,0.8217821782178217
276,041359,OAKEY AERO                              ,-27.4034,151.7413,405.7,5.9872656,375514,4.447712418300654,1995-11-06 15:00:00,29.9240177,0.009900990099009901,0.3069306930693069
277,041522,DALBY AIRPORT                           ,-27.1605,151.2633,345.9,6.016582,246507,4.276923076923077,2006-07-06 15:00:00,29.999897916666665,0.009900990099009901,0.8316831683168316
278,041525,WARWICK                                 ,-28.2061,152.1003,475.4,5.808574,294342,6.286845089010005,1998-11-13 00:30:00,29.982974966666667,0.009900990099009901,0.43564356435643564
279,041529,TOOWOOMBA AIRPORT                       ,-27.5425,151.9134,640.9,7.552426,367657,8.181890243902439,1996-06-25 15:00:00,29.999936133333332,0.009900990099009901,0.26732673267326734
280,041560,GOONDIWINDI AIRPORT                     ,-28.5226,150.3223,216.5,5.778338,26776,4.875,2021-09-29 11:30:00,19.826652216666666,0.009900990099009901,0.9801980198019802
281,042112,MILES CONSTANCE STREET                  ,-26.6569,150.1819,304.8,5.759771,272779,5.385459810489513,1998-11-10 13:00:00,29.990962116666665,0.009900990099009901,0.7425742574257426
282,043091,ROMA AIRPORT                            ,-26.5477,148.771,307.4,6.437793,342573,6.408235987340465,1997-03-24 00:00:00,29.9999343,0.009900990099009901,0.46534653465346537
283,043109,ST GEORGE AIRPORT                       ,-28.0478,148.5957,198.5,6.4078445,296971,6.257500521361097,1998-11-09 07:00:00,29.99502568333333,0.009900990099009901,0.693069306930693
284,044021,CHARLEVILLE AERO                        ,-26.4139,146.2558,301.6,5.9635735,436345,6.949471347610968,1995-10-13 21:00:00,29.994088350000002,0.009900990099009901,0.2871287128712871
285,045009,BALLERA GAS FIELD                       ,-27.4008,141.8114,114.5,7.179987,238092,5.163492063492063,2002-08-15 17:00:00,29.999917149999998,0.009900990099009901,0.8316831683168316
286,045025,THARGOMINDAH AIRPORT                    ,-27.9867,143.815,130.9,6.581221,295336,5.250479064865383,1999-09-14 09:00:00,29.98447425,0.009900990099009901,0.9900990099009901
287,140007,REDLAND (ALEXANDRA HILLS)               ,-27.5433,153.2394,50.5,5.814766,133591,4.414810034215566,2015-08-19 15:30:00,29.999776133333334,0.009900990099009901,0.7425742574257426
288,140008,CANUNGRA (DEFENCE)                      ,-28.0437,153.1871,108.1,4.423792,88576,10.09007050319258,2018-03-21 10:00:00,29.99966165,0.009900990099009901,0.42574257425742573
289,140009,GREENBANK (DEFENCE)                     ,-27.6932,152.9935,41.5,4.908845,88580,5.267734113704647,2018-03-21 10:00:00,29.99966165,0.009900990099009901,0.9405940594059405
290,140010,TIN CAN BAY (DEFENCE)                   ,-25.9351,152.9647,31.3,5.0545983,88597,7.095023053232008,2018-03-21 10:00:00,29.99966165,0.009900990099009901,0.8118811881188119
291,200001,MIDDLE PERCY ISLAND                     ,-21.6628,150.2711,208.7,8.471742,270131,18.998984558870937,2004-07-19 15:00:00,29.99990861666667,0.009900990099009901,0.26732673267326734
292,200283,WILLIS ISLAND                           ,-16.2878,149.9652,9.3,8.290417,394475,3.75,1996-02-25 14:00:00,29.591969233333334,0.009900990099009901,0.1485148514851485
293,200601,CATO ISLAND                             ,-23.2503,155.542,6.3,7.3083787,123788,3.6666666666666665,2011-08-19 08:30:00,29.999853050000002,0.009900990099009901,0.9504950495049505
294,200701,FREDERICK REEF                          ,-20.9375,154.4019,4.9,7.7917237,150288,4.583333333333334,2008-10-16 14:30:00,29.99988185,0.009900990099009901,0.37623762376237624
295,200704,MARION REEF                             ,-19.0964,152.3892,2.0,,,,,,,
296,200732,HOLMES REEF                             ,-16.4683,147.8734,1.9,7.975161,156232,1.0,2004-03-04 08:00:00,29.7681779,0.009900990099009901,
297,200736,CREAL REEF                              ,-20.5303,150.3773,1.7,7.5786285,160340,7.809523809523809,2008-04-10 15:00:00,29.999885916666663,0.009900990099009901,0.1485148514851485
298,200783,FLINDERS REEF                           ,-17.7195,148.4478,2.6,7.5321856,166696,6.583333333333333,2006-03-18 00:00:00,29.999899733333333,0.009900990099009901,0.49504950495049505
299,200831,GANNET CAY                              ,-21.9769,152.4707,2.3,7.768302,161390,3.0,2004-03-04 09:00:00,29.919151666666668,0.009900990099009901,0.3069306930693069
300,200840,BOUGAINVILLE REEF                       ,-15.4877,147.1183,0.0,8.515772,163172,6.583333333333333,2009-02-01 11:00:00,29.45528823333333,0.009900990099009901,0.15841584158415842
301,200869,WILLIS ISLAND COMPARISON                ,-16.2878,149.965,8.1,8.290417,1,0.0,2005-10-25 15:00:00,0.0,,
302,200879,ARLINGTON REEF                          ,-16.7226,146.1124,0.0,7.972325,225680,9.666666666666668,2010-05-04 11:00:00,29.999867716666664,0.009900990099009901,0.7326732673267327
303,200880,LIHOU REEF LIGHTHOUSE                   ,-17.133,152.145,10.3,,,,,,,
304,200892,TORRES STRAIT NTC AWS                   ,-10.5865,142.2219,3.0,7.4860168,87473,4.666666666666667,2016-12-01 16:30:00,29.999730816666666,0.009900990099009901,0.6831683168316832
305,200897,HOPE BANKS BEACON                       ,-27.4344,153.2904,7.0,7.476102,34383,3.1666666666666665,2021-04-16 14:00:00,29.999138016666667,0.009900990099009901,0.801980198019802
306,046012,WILCANNIA AERODROME AWS                 ,-31.5194,143.385,94.3,6.71817,337043,4.464622474299894,2000-01-19 14:00:00,29.999778966666668,0.009900990099009901,0.4752475247524752
307,046126,TIBOOBURRA AIRPORT                      ,-29.4448,142.0567,176.4,6.8355446,311044,10.1325,1997-09-21 16:00:00,29.999933016666667,0.009900990099009901,0.7326732673267327
308,046128,FOWLERS GAP AWS                         ,-31.0863,141.7008,181.0,7.20423,246974,7.534122223152803,2004-10-26 18:00:00,29.999907266666664,0.009900990099009901,0.9306930693069307
309,046129,WHITE CLIFFS AWS                        ,-30.8522,143.0743,158.0,7.044349,247031,7.642659067022395,2005-07-05 18:00:00,29.99990366666667,0.009900990099009901,0.7326732673267327
310,047048,BROKEN HILL AIRPORT AWS                 ,-32.0012,141.4694,281.3,7.2803807,412621,13.920061358121714,1989-01-01 13:30:00,29.99960056666667,0.009900990099009901,0.9306930693069307
311,048027,COBAR MO                                ,-31.484,145.8294,260.0,7.035547,388371,6.806197471646397,1989-01-18 16:30:00,29.95861035,0.009900990099009901,0.9108910891089109
312,048237,COBAR AIRPORT AWS                       ,-31.5388,145.7964,218.0,6.9146757,363869,5.711320351104834,1993-09-19 07:30:00,29.815431349999997,0.009900990099009901,0.5346534653465347
313,048244,COBAR COMPARISON                        ,-31.4861,145.8281,260.0,7.022478,192,2.0625,2000-01-15 00:30:00,29.8514146,0.009900990099009901,0.9108910891089109
314,048245,BOURKE AIRPORT AWS                      ,-30.0362,145.9521,107.3,6.5867133,334604,5.173070038259912,1999-02-04 14:00:00,29.999787700000002,0.009900990099009901,0.8910891089108911
