,station no.,station name,latitude,longitude,altitude,meanSpeed-100m,scaleFactor,meanSpeed-10m,startTime,meanRes,Observations,1-in-5-year duration,1-in-10-year duration,1-in-20-year duration,1-in-25-year duration,1-in-50-year duration,1-in-100-year duration
126,072162,KHANCOBAN AWS                           ,-36.2304,148.1405,339.3,2.0612864,1.3182140454871891,1.5636963181275747,1996-12-21 11:00:00,29.999804833333332,292974,,,0.0,1.0,2.0,2.0
127,073138,YOUNG AIRPORT                           ,-34.2493,148.2475,379.6,5.8227196,2.00287116783388,2.907186277124316,1989-01-01 11:00:00,29.99985021666667,403725,8.0,8.0,9.0,9.0,10.0,10.0
128,073151,TEMORA AIRPORT                          ,-34.4277,147.5117,280.5,6.0901575,1.7262506010552758,3.527968363994844,2005-01-31 19:00:00,29.99971778333333,253557,8.0,9.0,9.0,9.0,10.0,10.0
129,074023,FINLEY AIRPORT AWS                      ,-35.6613,145.561,108.0,6.8267584,2.3501342683641853,2.9048375986859534,2001-03-15 16:00:00,29.76856895,20970,0,0,0,0,0,0
130,074037,YANCO AGRICULTURAL INSTITUTE            ,-34.6222,146.4326,164.0,6.437553,1.7844198223293326,3.6076448201080593,1999-08-05 17:00:00,29.999927733333333,303365,7.0,8.0,8.0,8.0,9.0,9.0
131,074148,NARRANDERA AIRPORT AWS                  ,-34.705,146.514,145.0,6.2357206,1.807941906632973,3.4490713510112534,2007-03-13 09:00:00,29.99968075,273695,9.0,9.0,10.0,10.0,11.0,11.0
132,074253,FINLEY (CSIRO)                          ,-35.7111,145.6236,110.0,6.868836,2.5942964284284034,2.647668111780493,1989-05-04 00:00:00,30.00014421666667,88782,,,4.0,5.0,7.0,8.0
133,074258,DENILIQUIN AIRPORT AWS                  ,-35.5575,144.9458,94.0,6.8295126,1.549040612254967,4.408866069811123,1997-05-23 10:00:00,29.99993388333333,347676,7.0,8.0,8.0,9.0,9.0,10.0
134,074272,KAPOOKA (DEFENCE)                       ,-35.1327,147.2512,187.0,5.4974,2.1131078930476024,2.6015708071809645,2017-10-03 10:30:00,29.99907005,96753,9.0,9.0,10.0,10.0,10.0,11.0
135,075019,HAY AIRPORT AWS                         ,-34.5412,144.8345,92.0,6.8656693,1.5099917413923443,4.546825695985287,2007-06-26 09:00:00,29.999891633333334,233431,7.0,8.0,9.0,9.0,9.0,10.0
136,075041,GRIFFITH AIRPORT AWS                    ,-34.2487,146.0695,134.0,6.419528,1.6156908430287893,3.9732403232992373,2000-06-13 18:00:00,29.99992501666667,332210,7.0,7.0,8.0,8.0,9.0,9.0
137,075174,GRIFFITH CSIRO                          ,-34.3229,146.0684,125.0,6.6753535,2.965784047935076,2.250788802953067,1989-03-01 12:00:00,29.67123636666667,112498,0,0,0,0,0,0
138,075175,HAY CSIRO AWS                           ,-34.5471,144.867,90.0,6.8976617,2.4244456730530204,2.8450469163359795,1996-09-13 12:00:00,17.95088775,86092,0,0,0,0,0,0
139,200288,NORFOLK ISLAND AERO                     ,-29.0389,167.9408,111.7,,,5.108979427203251,1994-07-25 05:00:00,29.9855849,503639,,,,,,
140,200839,LORD HOWE ISLAND AERO                   ,-31.5421,159.0786,5.0,7.7876163,1.443386608610277,5.39537793023953,1994-07-23 03:30:00,29.9910056,401963,11.0,12.0,12.0,12.0,13.0,14.0
141,014015,DARWIN AIRPORT                          ,-12.4239,130.8925,30.4,4.5577235,1.3114549375934335,3.4753184356832456,1985-01-02 01:30:00,29.9985693,455956,4.0,6.0,7.0,7.0,8.0,9.0
142,014031,CHARLES POINT                           ,-12.3895,130.6306,14.0,5.0594335,1.8312749610047987,2.762792900012975,2006-01-06 13:00:00,29.99990085,193461,10.0,11.0,12.0,12.0,13.0,13.0
143,014041,MIDDLE POINT                            ,-12.605,131.2988,14.1,4.4731894,1.9392466549286704,2.306663436842388,2001-08-07 15:30:00,29.99992105,296306,5.0,5.0,6.0,6.0,7.0,7.0
144,014046,NOONAMAH AWS                            ,-12.6365,131.0714,26.9,4.8307443,2.8570121957465373,1.6908378178090824,2008-11-11 13:30:00,29.999624833333332,64172,9.0,9.0,10.0,10.0,10.0,11.0
145,014072,DARWIN NTC AWS                          ,-12.4719,130.8458,0.0,5.098608,1.5439652302506113,3.302281629839672,2012-08-16 10:00:00,29.999839333333334,178428,5.0,6.0,6.0,7.0,7.0,8.0
146,014142,PIRLANGIMPI AIRPORT                     ,-11.4021,130.4217,18.3,4.577474,2.7631320877446774,1.656625152876885,2006-01-11 22:30:00,29.999900766666666,261431,8.0,8.0,9.0,9.0,9.0,10.0
147,014198,JABIRU AIRPORT                          ,-12.6592,132.894,26.5,4.524206,1.9330457946459496,2.3404547238507933,1993-07-01 09:30:00,29.999942533333336,333700,3.0,4.0,4.0,4.0,5.0,5.0
148,014245,CAPE DON                                ,-11.3081,131.7651,19.0,5.2343674,1.6710039316249383,3.132468614550416,2005-12-19 09:30:00,29.976791283333334,77091,,0.0,1.0,1.0,2.0,2.0
149,014254,POINT STUART                            ,-12.2403,131.8785,1.0,5.1842422,1.5277712364504674,3.3933367279383497,2003-03-09 16:30:00,29.999914816666667,177657,4.0,5.0,6.0,6.0,6.0,7.0
150,014272,BATCHELOR AIRPORT                       ,-13.0544,131.0252,104.0,5.300636,2.747487080433997,1.929266875325744,1993-07-07 12:30:00,29.983047916666667,341066,9.0,10.0,10.0,11.0,11.0,12.0
151,014274,MCCLUER ISLAND                          ,-11.0468,132.9791,1.4,6.837427,1.0482283716474567,6.522841132926147,2001-01-08 10:30:00,29.406301016666664,201410,2.0,5.0,7.0,7.0,8.0,9.0
152,014277,DUM IN MIRRIE AIRSTRIP                  ,-12.635,130.3725,3.5,5.242257,2.3739812400339555,2.208213371622986,2000-10-19 22:30:00,29.715452866666666,271159,8.0,8.0,9.0,9.0,9.0,10.0
153,014299,NGUKURR AIRPORT                         ,-14.7236,134.7456,14.5,5.0035133,2.2609150598811407,2.213047904791559,2012-07-02 09:30:00,29.999841166666666,185183,8.0,8.0,9.0,9.0,9.0,10.0
154,014308,CROKER ISLAND AIRPORT                   ,-11.1629,132.4813,9.2,5.761167,1.7554703803529692,3.2818366597843545,2012-09-26 09:00:00,29.999837616666664,181617,7.0,8.0,9.0,9.0,9.0,10.0
155,014309,MURGANELLA AIRSTRIP                     ,-11.5485,132.9266,9.5,4.490924,2.961678844412741,1.5163439783496337,2012-10-10 09:30:00,29.999837033333332,175757,9.0,10.0,10.0,10.0,11.0,11.0
156,014310,OENPELLI AIRPORT                        ,-12.3272,133.0069,7.5,4.7665987,2.4954841484082704,1.9100897533319925,2012-09-26 09:00:00,29.999837616666664,178962,7.0,7.0,8.0,8.0,9.0,9.0
157,014314,NOONAMAH AIRSTRIP                       ,-12.6099,131.0474,17.5,4.6809344,2.978139824161261,1.5717644924502499,2013-06-21 11:30:00,29.999825466666667,171172,9.0,10.0,10.0,11.0,11.0,12.0
158,014401,WARRUWI AIRPORT                         ,-11.65,133.3797,19.2,6.4756436,1.9160446850529627,3.3796934305930058,2000-08-15 09:30:00,29.981882366666664,301302,5.0,6.0,6.0,7.0,7.0,8.0
159,014402,MILINGIMBI                              ,-12.1239,134.9078,4.0,6.1092567,1.9014713353392512,3.212910250521753,2000-12-13 14:00:00,29.9993434,26044,3.0,4.0,4.0,5.0,5.0,5.0
160,014404,MILINGIMBI AIRPORT                      ,-12.0932,134.8919,15.0,6.0165496,1.941633350125435,3.098705317799094,2003-07-23 11:30:00,29.999913216666666,261080,7.0,7.0,8.0,8.0,9.0,9.0
161,014405,MANINGRIDA AIRPORT                      ,-12.0569,134.2339,28.1,5.8682203,1.7131140053225895,3.4254698234048044,2003-10-24 11:30:00,29.999912083333335,266916,5.0,6.0,7.0,7.0,8.0,8.0
162,014508,GOVE AIRPORT                            ,-12.2741,136.8201,51.6,5.5537825,1.526101245923658,3.6391965984618255,1990-08-01 13:00:00,29.847215866666666,439636,5.0,6.0,6.0,6.0,7.0,8.0
163,014517,NGAYAWILI                               ,-11.9971,135.5726,8.1,5.8002973,1.375934177894161,4.215533964830832,2000-07-27 16:30:00,29.999246366666668,222544,7.0,8.0,9.0,9.0,10.0,11.0
164,014518,GROOTE EYLANDT AIRPORT                  ,-13.9746,136.463,13.7,5.281167,2.15809597403391,2.4471418759300696,2000-07-24 12:30:00,29.99992465,290003,6.0,7.0,7.0,8.0,8.0,9.0
165,014626,DALY WATERS AIRSTRIP                    ,-16.2637,133.3782,209.8,5.48355,2.692013360478335,2.0369698576614623,2000-09-13 08:30:00,29.997953516666666,217446,7.0,8.0,8.0,8.0,9.0,9.0
166,014627,BULMAN                                  ,-13.6715,134.3415,103.4,4.80145,2.304411787541418,2.0835901819520193,2003-07-30 19:30:00,28.847365033333332,217656,4.0,5.0,6.0,6.0,6.0,7.0
167,014703,CENTRE ISLAND                           ,-15.7426,136.8192,12.2,6.1856475,1.2194036778041828,5.072682328446855,2000-11-06 04:00:00,29.63460866666667,180891,7.0,8.0,9.0,10.0,10.0,11.0
168,014704,MCARTHUR RIVER MINE AIRPORT             ,-16.4423,136.076,40.0,4.563161,1.7838586367218863,2.5580283114175333,2003-08-14 16:30:00,29.999912950000002,272571,4.0,5.0,5.0,5.0,6.0,6.0
169,014723,BORROLOOLA AIRPORT                      ,-16.0755,136.3041,16.1,5.0281744,1.8815500265462917,2.672357540000748,2000-07-24 12:30:00,29.99992465,297625,5.0,6.0,6.0,7.0,7.0,8.0
170,014808,BRADSHAW - ANGALLARI VALLEY (DEFENCE)   ,-15.4397,130.5731,60.0,4.538152,2.4198000031467335,1.8754245028364036,2017-12-08 10:30:00,29.999679516666667,92816,6.0,7.0,7.0,7.0,8.0,8.0
171,014825,VICTORIA RIVER DOWNS                    ,-16.403,131.0145,88.5,4.3328457,2.0217733395711295,2.143091712142826,2000-07-24 12:30:00,29.99992465,257246,4.0,4.0,5.0,5.0,5.0,6.0
172,014829,LAJAMANU AIRPORT                        ,-18.3324,130.6361,315.6,5.987253,1.6869631606921784,3.5491309642056925,2000-07-24 12:30:00,29.99992465,301294,4.0,5.0,5.0,6.0,6.0,7.0
173,014850,TIMBER CREEK                            ,-15.6614,130.4808,20.1,5.2642922,2.4359192884979635,2.1611111111111114,2013-02-04 14:00:00,29.993356950000003,5,0,0,0,0,0,0
174,014901,DOUGLAS RIVER RESEARCH FARM             ,-13.8345,131.1872,42.8,4.652643,2.183040841126375,2.131267137143777,1996-09-30 10:30:00,29.999935483333335,283722,7.0,7.0,8.0,8.0,9.0,9.0
175,014909,CENTRAL ARNHEM PLATEAU                  ,-13.3275,133.0861,416.0,6.7005515,1.8666290566955697,3.5896534910470845,2003-08-27 10:30:00,29.999476783333332,147875,6.0,7.0,7.0,7.0,8.0,9.0
176,014932,TINDAL RAAF                             ,-14.5229,132.3826,133.6,5.403566,1.9212172032474315,2.8125741714694374,1990-06-01 10:30:00,29.999947916666667,451850,5.0,5.0,6.0,6.0,6.0,7.0
177,014948,PORT KEATS AIRPORT                      ,-14.2494,129.5282,28.0,4.956875,1.9229820832543327,2.577702044432681,2000-08-30 09:30:00,29.999924316666668,293031,5.0,6.0,6.0,6.0,7.0,8.0
178,014949,DELAMERE WEAPONS RANGE                  ,-15.7441,131.9181,221.0,5.794693,1.8338284188297607,3.1598883154302344,2000-07-24 12:30:00,29.99992465,359228,3.0,3.0,4.0,4.0,4.0,5.0
179,014954,BRADSHAW                                ,-14.9408,130.8091,75.0,4.090464,1.4569431141677005,2.8075661124762297,2001-11-18 13:30:00,29.99992,185553,1.0,2.0,3.0,3.0,3.0,4.0
180,014981,BRADSHAW - KOOLENDONG VALLEY (DEFENCE)  ,-15.1853,130.1169,42.0,4.3801374,3.786687290797255,1.1567201374635505,2018-10-24 14:30:00,29.999616566666667,77461,10.0,11.0,11.0,12.0,12.0,13.0
181,014982,KANGAROO FLATS (DEFENCE)                ,-12.7934,130.8542,50.0,4.9007206,4.5060210640208975,1.0875938054182936,2017-10-03 09:00:00,29.999690016666666,93292,12.0,12.0,13.0,13.0,14.0,14.0
182,014983,MOUNT BUNDEY NORTH (DEFENCE)            ,-12.9141,131.8663,83.0,4.9871693,3.371210904764817,1.4793406306019843,2017-10-03 09:00:00,29.999690016666666,96437,10.0,11.0,11.0,12.0,12.0,13.0
183,014984,MOUNT BUNDEY SOUTH (DEFENCE)            ,-13.0889,131.8478,55.0,4.622325,3.2882323187397975,1.405717265534927,2017-10-03 09:00:00,29.999690016666666,96466,9.0,10.0,10.0,11.0,11.0,12.0
184,014988,KNUCKEY LAGOON                          ,-12.4422,130.9556,31.6,4.5741987,2.1417469056873046,2.135732616535032,2021-07-22 13:30:00,29.99900493333333,30129,8.0,9.0,9.0,9.0,10.0,11.0
185,015135,TENNANT CREEK AIRPORT                   ,-19.6423,134.1833,375.7,7.152781,1.5317613548471893,4.6696445154719575,1990-06-18 13:00:00,29.99973925,431685,4.0,5.0,5.0,5.0,6.0,6.0
186,015590,ALICE SPRINGS AIRPORT                   ,-23.7951,133.889,546.0,5.714463,1.606553614350183,3.5569701396234654,1990-08-08 12:00:00,29.839664383333332,450056,6.0,6.0,7.0,7.0,8.0,8.0
187,015602,JERVOIS                                 ,-22.9494,136.1442,328.0,6.6644716,1.8700817455630376,3.563732784459228,2000-08-08 08:00:00,29.947263066666668,204278,6.0,7.0,7.0,8.0,8.0,9.0
188,015635,YULARA AIRPORT                          ,-25.1896,130.9737,492.0,6.616568,1.6944165211400053,3.904924206050505,1991-07-20 14:30:00,29.873090933333334,418474,7.0,8.0,8.0,8.0,9.0,10.0
189,015643,TERRITORY GRAPE FARM                    ,-22.4518,133.6377,565.6,6.7526736,2.022657035310458,3.3385163713182724,2000-08-05 09:30:00,29.970831416666666,222105,7.0,7.0,8.0,8.0,9.0,9.0
190,015664,WALUNGURRU AIRPORT                      ,-23.2656,129.3844,454.3,7.4204946,1.4113804252491227,5.257614760469142,2001-10-22 13:00:00,29.950106100000003,225392,6.0,6.0,7.0,7.0,8.0,8.0
191,015666,RABBIT FLAT                             ,-20.1823,130.0148,340.0,5.4175606,1.6298745821787648,3.3239125492407853,2002-02-14 15:00:00,29.90468535,152476,4.0,5.0,6.0,6.0,6.0,7.0
192,200731,POINT FAWCETT                           ,-11.7628,130.03,6.5,4.5029764,1.397231398797895,3.2227850171529426,2000-07-24 13:30:00,29.99992465,261114,5.0,6.0,7.0,7.0,8.0,8.0
193,200782,NORTH EAST ISLAND                       ,-13.6449,136.9445,17.4,6.2364793,1.54686978337871,4.03167697073847,2010-10-13 12:30:00,29.99954446666667,65562,7.0,7.0,8.0,8.0,9.0,9.0
194,200786,CAPE WESSEL                             ,-11.0047,136.7586,18.0,7.033756,1.1002064496961468,6.393123564408233,2011-12-06 14:30:00,29.999849166666667,184326,8.0,9.0,10.0,10.0,11.0,12.0
195,200867,BAYU UNDAN (CUQ RIG)                    ,-11.0681,126.6144,32.5,,,4.917883099600778,2009-07-02 07:30:00,29.999875766666666,241504,,,,,,
196,200868,CP DILI AIRPORT                         ,-8.5478,125.5276,8.8,,,3.3542471042471043,2023-02-07 23:30:00,29.990029900000003,3009,,,,,,
197,027045,WEIPA AERO                              ,-12.6778,141.9208,18.0,6.013942,1.8944658537830503,3.174478839416572,1995-11-02 13:30:00,29.935531366666666,416592,7.0,7.0,8.0,8.0,9.0,9.0
198,027054,COCONUT ISLAND                          ,-10.0511,143.0686,3.5,8.057411,3.608319266544688,2.2330094979548196,2003-07-13 00:00:00,29.878720666666666,152220,16.0,16.0,17.0,17.0,18.0,19.0
199,027058,HORN ISLAND                             ,-10.5844,142.29,4.0,7.685066,1.467331436074448,5.237443998136093,1995-10-17 21:30:00,29.9820784,358225,3.0,4.0,5.0,5.0,6.0,6.0
200,027073,COEN AIRPORT                            ,-13.7606,143.1183,159.3,4.6395698,1.5757824994579628,2.944295777472344,2002-04-17 17:00:00,29.92134715,283480,4.0,5.0,6.0,7.0,7.0,8.0
201,027075,SCHERGER RAAF                           ,-12.6167,142.0869,39.3,5.8297615,2.5782894086136223,2.2610966347108747,2005-12-14 10:00:00,29.999901216666668,257475,7.0,8.0,8.0,9.0,9.0,10.0
202,028004,PALMERVILLE                             ,-15.9999,144.0754,203.8,4.628964,2.19807063093401,2.105921384941662,2001-07-16 11:00:00,29.999921266666668,259168,2.0,3.0,3.0,3.0,4.0,4.0
203,028008,LOCKHART RIVER AIRPORT                  ,-12.785,143.3047,18.5,5.7626348,1.566404932366882,3.678892114744177,2001-06-26 11:00:00,29.999921466666667,277368,4.0,5.0,6.0,6.0,6.0,7.0
204,029038,KOWANYAMA AIRPORT                       ,-15.4818,141.7483,9.6,5.3420243,2.010159459443177,2.6575127168290553,1999-06-23 16:00:00,29.999928099999998,302795,4.0,5.0,6.0,6.0,7.0,7.0
205,029039,MORNINGTON ISLAND                       ,-16.664,139.1837,8.5,5.4709964,1.900408288826425,2.8788531454105817,1995-10-12 00:00:00,29.999914866666664,269006,7.0,8.0,8.0,8.0,9.0,9.0
206,029058,JULIA CREEK AIRPORT                     ,-20.6672,141.7214,122.5,6.41938,1.4141918249789107,4.539257033312302,2001-08-31 17:00:00,29.999920799999998,282956,4.0,5.0,6.0,6.0,6.0,7.0
207,029063,NORMANTON AIRPORT                       ,-17.6872,141.0733,18.4,5.5416284,1.4727161196839826,3.7628625684747856,2001-04-09 19:00:00,29.999922233333333,293937,3.0,4.0,5.0,5.0,6.0,7.0
208,029077,BURKETOWN AIRPORT                       ,-17.7483,139.5356,5.7,6.119577,1.3813201063822593,4.430238076405916,2001-10-10 19:00:00,29.999840816666666,290099,2.0,3.0,3.0,4.0,4.0,5.0
209,029127,MOUNT ISA AERO                          ,-20.6778,139.4875,340.3,6.055494,1.683342631456766,3.597303198098234,1995-10-16 21:00:00,29.985749533333333,443334,5.0,6.0,6.0,6.0,7.0,7.0
210,029141,CLONCURRY AIRPORT                       ,-20.6664,140.505,186.0,6.374381,1.5273359914665543,4.173529008013453,2001-03-23 11:00:00,29.9999224,290466,5.0,5.0,6.0,6.0,7.0,7.0
211,029167,CENTURY MINE                            ,-18.7569,138.7056,126.8,6.0982304,2.0943610829767483,2.9117378142220662,2003-04-07 10:00:00,29.999914483333335,342194,5.0,6.0,6.0,6.0,7.0,7.0
212,029181,LAKE JULIUS AWS                         ,-20.1167,139.7256,237.0,5.397233,2.3083787610847475,2.3381054705260436,2013-08-19 08:30:00,29.999822549999998,163695,7.0,7.0,8.0,8.0,8.0,9.0
213,029182,MORNINGTON ISLAND AIRPORT               ,-16.662,139.1655,9.5,5.56237,1.3625058167228583,4.082455836287434,2013-10-24 09:00:00,29.99981916666667,165396,5.0,6.0,7.0,7.0,8.0,8.0
214,030022,HUGHENDEN AIRPORT                       ,-20.8192,144.2333,316.4,6.97717,1.7189365243869381,4.059003861720822,2001-02-23 11:00:00,29.999922666666667,289292,5.0,5.0,6.0,6.0,6.0,7.0
215,030024,HUGHENDEN POST OFFICE                   ,-20.8447,144.1986,324.0,6.97508,2.0831764174937897,3.3482905982905984,2001-02-21 17:00:00,29.638554216666666,24,0,0,0,0,0,0
216,030124,GEORGETOWN AIRPORT                      ,-18.3039,143.5306,301.8,5.753821,1.9295987351269215,2.9818743096192057,2004-06-01 18:00:00,29.999909249999998,267237,4.0,5.0,5.0,6.0,6.0,7.0
217,030161,RICHMOND AIRPORT                        ,-20.7001,143.1137,206.3,6.192665,1.4433878309567343,4.2903680960043244,1998-11-07 19:00:00,29.99992993333333,306044,3.0,4.0,4.0,4.0,5.0,5.0
218,031011,CAIRNS AERO                             ,-16.8736,145.7458,2.2,5.5744467,1.3691501185155213,4.071464920300795,1985-01-16 16:30:00,29.96722815,447914,6.0,8.0,9.0,9.0,10.0,11.0
219,031037,LOW ISLES LIGHTHOUSE                    ,-16.3842,145.5592,2.9,6.7347097,1.0191514129213197,6.608154249014411,1998-11-07 19:00:00,29.99992993333333,317900,,5.0,7.0,7.0,8.0,9.0
220,031192,GREEN ISLAND                            ,-16.7614,145.9719,3.0,8.389779,1.0076501668267592,8.32608316565065,1997-03-24 00:00:00,29.997930783333334,223647,4.0,5.0,6.0,6.0,7.0,8.0
221,031209,COOKTOWN AIRPORT                        ,-15.4461,145.1861,4.8,6.8821993,1.662198787113719,4.140418908237181,2000-07-24 13:00:00,29.99992465,296362,5.0,6.0,7.0,7.0,8.0,8.0
222,031210,MAREEBA AIRPORT                         ,-17.0704,145.4293,471.9,7.0785985,2.0770981628133134,3.40792680193339,2000-07-24 13:00:00,29.99789056666667,298386,6.0,7.0,7.0,8.0,8.0,9.0
223,031213,CAPE FLATTERY                           ,-14.9672,145.3106,18.5,9.06652,1.4393157009906137,6.299187684122108,2003-06-20 11:00:00,29.999913616666667,274843,8.0,8.0,9.0,9.0,10.0,10.0
224,031222,CAIRNS RACECOURSE                       ,-16.9463,145.7474,4.1,6.042963,2.1224394207194965,2.8471780956205417,2013-08-02 10:00:00,29.9998234,169328,7.0,8.0,8.0,8.0,9.0,9.0
225,032037,SOUTH JOHNSTONE EXP STN                 ,-17.6053,145.9972,18.3,3.976634,1.7502830717260476,2.271994793192029,1999-11-04 16:00:00,29.999926966666667,302363,2.0,4.0,5.0,5.0,6.0,7.0
226,032040,TOWNSVILLE AERO                         ,-19.2483,146.7661,4.3,4.715243,1.0960419979569547,4.30206403722734,1995-10-16 13:00:00,29.986372,449737,,,14.0,16.0,19.0,21.0
227,032141,LUCINDA POINT                           ,-18.5203,146.3861,10.0,5.588445,1.0456386416392762,5.344528180264868,1996-10-22 00:00:00,29.999935349999998,276302,5.0,7.0,9.0,9.0,10.0,11.0
228,032182,CAPE FERGUSON NTC AWS                   ,-19.2774,147.0586,0.0,6.481217,1.4264382128943345,4.543636625066582,2013-05-16 10:00:00,29.999827216666667,169994,6.0,7.0,8.0,8.0,9.0,10.0
229,032194,COWLEY BEACH (DEFENCE)                  ,-17.6905,146.1126,4.3,5.4761376,2.9115798785651563,1.8808131208787973,2017-04-03 13:30:00,29.999715783333333,105513,8.0,9.0,9.0,9.0,10.0,10.0
230,032195,MOUNT STUART (DEFENCE)                  ,-19.4082,146.762,176.4,4.9605384,1.755090579605374,2.826371724024605,2017-10-03 09:30:00,29.999690016666666,96680,6.0,6.0,7.0,7.0,8.0,8.0
231,032196,TOWNSVILLE- AIR WEAPONS RANGE (DEFENCE) ,-19.3048,146.2438,385.5,4.7159257,1.5649415521227994,3.013483594396827,2017-10-03 09:30:00,29.999690016666666,92862,0,0,0,0,0,0
232,032197,INNISFAIL AERODROME                     ,-17.5581,146.0119,11.8,4.3555098,1.4474626366001966,3.0090654140999704,2016-06-21 13:30:00,29.9997485,118933,4.0,5.0,6.0,6.0,7.0,8.0
233,033002,AYR DPI RESEARCH STN                    ,-19.6169,147.3758,17.0,6.0373373,2.0508080237850983,2.9438822323401768,2003-08-17 03:00:00,26.182325283333334,208646,7.0,8.0,9.0,9.0,9.0,10.0
234,033045,MACKAY AERO                             ,-21.1706,149.1794,5.3,6.210302,1.2741685422859186,4.874003453990898,1995-11-14 01:00:00,29.901243733333335,434842,7.0,8.0,9.0,9.0,10.0,11.0
235,033106,HAMILTON ISLAND AIRPORT                 ,-20.3658,148.9536,58.7,7.59709,1.0055191502227703,7.555390432666487,2002-07-19 12:00:00,29.999917433333334,274229,9.0,10.0,11.0,11.0,12.0,13.0
236,033119,MACKAY M.O                              ,-21.1172,149.2169,30.3,6.8704095,1.5267455910913914,4.500035584688788,1995-10-15 13:00:00,29.98935895,351011,7.0,8.0,8.0,9.0,9.0,10.0
237,033195,WILLIAMSON                              ,-22.4703,150.1786,27.6,5.7563014,2.19639226593112,2.6207984303775427,2005-06-01 18:00:00,29.999904183333335,230908,6.0,6.0,7.0,7.0,8.0,8.0
238,033208,ROSSLYN BAY NTC AWS                     ,-23.161,150.7901,0.0,7.0841346,2.319296447732732,3.0544325567479964,2012-07-11 11:30:00,29.9998408,181588,15.0,15.0,16.0,16.0,17.0,17.0
239,033210,ST LAWRENCE                             ,-22.3472,149.5242,9.2,4.921065,1.6807667823768824,2.927868937717232,2004-08-09 18:00:00,29.999908333333334,264071,3.0,4.0,5.0,5.0,5.0,6.0
240,033247,PROSERPINE AIRPORT                      ,-20.4925,148.555,19.7,6.4205017,1.7244078631054234,3.723308067861583,1996-03-22 08:00:00,29.999936733333335,315931,7.0,8.0,9.0,9.0,9.0,10.0
241,033255,HAMILTON ISLAND                         ,-20.3528,148.9511,22.6,7.22885,0.930873638038294,7.765661839003031,2002-03-14 17:00:00,29.985214383333336,2915,0,0,0,0,0,0
242,033294,YEPPOON THE ESPLANADE                   ,-23.1364,150.7506,5.5,6.531303,1.4298450093118387,4.567839791298758,1995-10-15 08:00:00,29.98998123333333,451505,5.0,6.0,7.0,7.0,8.0,8.0
243,033295,ALVA BEACH                              ,-19.4569,147.4833,7.5,6.9345994,1.370321694078,5.060563099551955,1997-03-24 00:00:00,29.9999343,343141,6.0,7.0,8.0,8.0,9.0,10.0
244,033298,DOTSWOOD                                ,-19.6264,146.2939,292.5,5.2020316,1.8285030929009949,2.8449673575028,1996-12-17 02:30:00,27.5694907,46560,0,0,0,0,0,0
245,033307,WOOLSHED                                ,-19.4168,146.5362,556.0,5.982709,2.5634480698843323,2.3338522052600776,1998-11-07 19:00:00,29.99992993333333,303848,6.0,7.0,7.0,8.0,8.0,9.0
246,033308,SAMUEL HILL AERO                        ,-22.7433,150.6578,31.0,4.478383,1.6912593177099755,2.647957659345763,2000-11-08 10:00:00,29.999923666666668,296186,4.0,5.0,5.0,5.0,6.0,7.0
247,033317,HAY POINT                               ,-21.2894,149.3008,7.0,7.2941017,1.171601280726935,6.225754303172298,2005-11-24 14:00:00,29.999901516666668,300465,9.0,10.0,10.0,11.0,12.0,12.0
248,033327,BOWEN AIRPORT AWS                       ,-20.0153,148.2138,5.9,7.54576,1.712614489022294,4.4059887400765145,2015-03-19 12:30:00,29.999787783333332,139175,7.0,8.0,8.0,9.0,9.0,10.0
249,033328,TOWNSVILLE- FANNING RIVER (DEFENCE)     ,-19.783,146.5,325.8,6.373766,3.2913692653836866,1.9365089212168838,2017-10-03 09:30:00,29.999690016666666,96717,9.0,10.0,10.0,10.0,11.0,11.0
250,033329,OORALEA RACECOURSE (MACKAY TURF CLUB)   ,-21.17,149.1515,10.3,5.663748,1.924783236643604,2.942537985395129,2016-06-27 10:00:00,29.9997479,117844,8.0,8.0,9.0,9.0,10.0,10.0
251,034035,MORANBAH AIRPORT                        ,-22.0644,148.0758,232.2,5.8115926,1.4330054613584238,4.055527166922878,2012-02-27 09:00:00,29.9998461,194688,9.0,10.0,11.0,11.0,12.0,13.0
252,035124,CLERMONT AIRPORT                        ,-22.7756,147.6217,270.3,5.030926,2.42366230515412,2.0757537949370652,2010-04-15 11:00:00,29.999868250000002,225738,7.0,7.0,8.0,8.0,9.0,9.0
253,035129,ROLLESTON AIRPORT                       ,-24.4617,148.6264,219.5,5.2263927,2.1504448258062503,2.430377512248977,2010-07-12 15:00:00,29.99986575,220591,6.0,6.0,7.0,7.0,7.0,8.0
254,035134,BLACKWATER AIRPORT                      ,-23.6015,148.8074,193.0,6.0975394,1.5295426546689284,3.9865115276671124,2013-05-29 11:00:00,29.999826583333334,171906,5.0,6.0,7.0,7.0,8.0,8.0
255,035139,LOCHINGTON                              ,-23.9424,147.525,267.2,5.0824065,2.2649059096406283,2.2439813058944815,2010-10-29 10:00:00,29.99986255,216193,7.0,7.0,8.0,8.0,9.0,9.0
256,035264,EMERALD AIRPORT                         ,-23.5694,148.1756,189.4,5.6529646,1.4744382612236329,3.833978499234412,1998-11-07 19:00:00,29.99992993333333,308660,3.0,4.0,4.0,5.0,5.0,6.0
