station no.,station name,latitude,longitude,altitude,meanSpeed-100m,meanDuration,highWindFrac,scaleFactor,meanSpeed-10m,startTime,meanRes,Observations
012044,MUNGLINUP WEST                          ,-33.5547,120.6997,220.0,7.671911,9.173913043478262,0.022748517084639763,1.6148198708756678,4.7509390373222375,2002-04-30 16:00:00,29.9999183,291922
012071,SALMON GUMS RES.STN.                    ,-32.9869,121.6239,249.0,7.328426,8.654545454545454,0.04226316277180442,1.904048358285521,3.8488654200178116,1999-11-23 21:00:00,29.9999268,293219
012241,LEONORA AERO                            ,-28.8789,121.3186,370.0,7.4244933,8.864077669902912,0.031206098089984202,1.7671371804024527,4.201424425434147,2007-02-26 11:00:00,29.999681566666666,215357
012305,LAVERTON AERO                           ,-28.6133,122.4236,464.3,8.42566,8.580645161290322,0.036462296452628884,1.6911612393320272,4.982174341158489,1993-12-09 08:00:00,29.999941666666665,297915
012314,LEINSTER AERO                           ,-27.8386,120.7031,497.0,8.061392,8.820512820512821,0.03189271122603232,1.9015261702936068,4.239432491849223,1994-10-30 16:00:00,29.863890033333334,289515
012320,SOUTHERN CROSS AIRFIELD                 ,-31.2353,119.3564,347.4,6.976134,8.444444444444445,0.022429257745153808,1.5487184045205198,4.504455944368126,1996-10-03 11:00:00,29.999935466666667,299832
012322,MOUNT WALTON EAST IWDF                  ,-30.3803,120.1481,500.0,8.141989,0,0.0670727070940228,1.4744879733541452,5.5219092331768405,1997-01-09 17:30:00,29.292203216666667,70
013011,WARBURTON AIRFIELD                      ,-26.1317,126.5839,459.0,7.912096,9.372549019607844,0.036942384347590895,1.7612322470281394,4.492363819087601,1997-05-20 08:00:00,29.9999339,307035
013017,GILES METEOROLOGICAL OFFICE             ,-25.0341,128.301,598.0,8.361547,15.79496402877698,0.034619670120273116,1.8953607006170046,4.411586389530396,1992-11-29 20:00:00,29.999830916666667,456590
013030,TELFER AERO                             ,-21.7125,122.2281,291.9,7.036537,11.333333333333334,0.011204321598955125,1.5007286519576017,4.688747137086679,1996-01-13 19:00:00,29.92412343333333,294152
013044,WILUNA AERO                             ,-26.6273,120.2195,502.4,7.177479,9.0,0.018097421118475343,1.6582567922791378,4.328327689475855,2017-11-03 08:30:00,29.999685183333334,95179
109521,WITCHCLIFFE WEST                        ,-34.0258,115.0637,84.5,7.616189,17.666666666666668,0.0440880515794041,1.7290001999003806,4.40496710378029,2022-06-07 09:00:00,29.997972683333334,14794
200100,VARANUS ISLAND                          ,-20.655,115.5769,24.0,7.2129545,12.583333333333334,0.003769881816426346,1.0336261612365405,6.9783010450802125,1999-04-22 17:00:00,29.999928599999997,351973
200284,COCOS ISLAND AIRPORT                    ,-12.1892,96.8344,3.0,,,,,6.056377616831897,1995-12-04 14:00:00,29.9540248,480259
200713,ROWLEY SHOALS                           ,-17.5217,118.9531,0.0,6.1025844,17.0,0.0018270052970896788,1.0426431789015889,5.85299408802446,2008-12-24 11:30:00,28.380725883333334,164926
200735,ADELE ISLAND                            ,-15.5114,123.1556,4.6,4.9060793,19.0,0.0005453221131950237,1.0965169025093169,4.474239549860179,2013-06-18 09:00:00,29.999825616666666,167264
200784,BROWSE ISLAND                           ,-14.1093,123.5476,3.7,4.723534,6.0,0.0002410678123226928,0.9558873712665736,4.941517431022712,2013-06-19 15:30:00,28.8055969,145388
200790,CHRISTMAS ISLAND AERO                   ,-10.4515,105.689,261.0,,,,,4.353655552062432,1996-03-24 17:00:00,29.620891266666668,480258
200865,COCOS ISLAND NTC AWS                    ,-12.1168,96.8919,0.0,,,,,4.142981963583952,2015-02-04 07:30:00,29.99979085,143441
027045,WEIPA AERO                              ,-12.6778,141.9208,18.0,6.013942,8.753846153846155,0.016459822153116144,1.894465853787822,3.174478839408576,1995-11-02 13:30:00,29.935531366666666,416592
027054,COCONUT ISLAND                          ,-10.0511,143.0686,3.5,8.057411,21.44421906693712,0.12001359931925926,3.608319266539627,2.2330094979579513,2003-07-13 00:00:00,29.878720666666666,152220
027058,HORN ISLAND                             ,-10.5844,142.29,4.0,7.685066,9.0,0.03592868248859826,1.4673314360755083,5.237443998132308,1995-10-17 21:30:00,29.9820784,358225
027073,COEN AIRPORT                            ,-13.7606,143.1183,159.3,4.6395698,14.5,0.007512414921336363,1.5757824994536174,2.9442957774804634,2002-04-17 17:00:00,29.92134715,283480
027075,SCHERGER RAAF                           ,-12.6167,142.0869,39.3,5.8297615,8.787037037037036,0.04668196775152622,2.578289408606799,2.261096634716859,2005-12-14 10:00:00,29.999901216666668,257475
028004,PALMERVILLE                             ,-15.9999,144.0754,203.8,4.628964,0,0.011824306203709445,2.198070630928185,2.1059213849472425,2001-07-16 11:00:00,29.999921266666668,259168
028008,LOCKHART RIVER AIRPORT                  ,-12.785,143.3047,18.5,5.7626348,26.0,0.026028896515259192,1.5664049323622704,3.678892114755008,2001-06-26 11:00:00,29.999921466666667,277368
029038,KOWANYAMA AIRPORT                       ,-15.4818,141.7483,9.6,5.3420243,12.75,0.012599625822794502,2.010159459437424,2.6575127168366612,1999-06-23 16:00:00,29.999928099999998,302795
029039,MORNINGTON ISLAND                       ,-16.664,139.1837,8.5,5.4709964,8.338709677419354,0.024645298948030914,1.9004082888214564,2.8788531454181086,1995-10-12 00:00:00,29.999914866666664,269006
029058,JULIA CREEK AIRPORT                     ,-20.6672,141.7214,122.5,6.41938,9.0,0.004134515172959263,1.414191824978146,4.539257033314757,2001-08-31 17:00:00,29.999920799999998,282956
029063,NORMANTON AIRPORT                       ,-17.6872,141.0733,18.4,5.5416284,19.0,0.0023865388251782527,1.4727161196807335,3.762862568483088,2001-04-09 19:00:00,29.999922233333333,293937
029077,BURKETOWN AIRPORT                       ,-17.7483,139.5356,5.7,6.119577,5.0,0.004153416531669785,1.381320106382113,4.430238076406385,2001-10-10 19:00:00,29.999840816666666,290099
029127,MOUNT ISA AERO                          ,-20.6778,139.4875,340.3,6.055494,6.526315789473684,0.015701591989524588,1.6833426314623274,3.5973031980863492,1995-10-16 21:00:00,29.985749533333333,443334
029141,CLONCURRY AIRPORT                       ,-20.6664,140.505,186.0,6.374381,12.2,0.006484601989947603,1.5273359914654694,4.173529008016418,2001-03-23 11:00:00,29.9999224,290466
029167,CENTURY MINE                            ,-18.7569,138.7056,126.8,6.0982304,9.545454545454545,0.02104788762968346,2.094361082970072,2.911737814231348,2003-04-07 10:00:00,29.999914483333335,342194
029181,LAKE JULIUS AWS                         ,-20.1167,139.7256,237.0,5.397233,7.25,0.028872697047633622,2.3083787610804496,2.338105470530397,2013-08-19 08:30:00,29.999822549999998,163695
029182,MORNINGTON ISLAND AIRPORT               ,-16.662,139.1655,9.5,5.56237,20.0,0.005072974408444897,1.3625058167202238,4.0824558362953285,2013-10-24 09:00:00,29.99981916666667,165396
030022,HUGHENDEN AIRPORT                       ,-20.8192,144.2333,316.4,6.97717,7.428571428571429,0.01617502275022209,1.718936524385234,4.059003861724847,2001-02-23 11:00:00,29.999922666666667,289292
030024,HUGHENDEN POST OFFICE                   ,-20.8447,144.1986,324.0,6.97508,0,0.014644757735776337,2.0831764174937892,3.348290598290599,2001-02-21 17:00:00,29.638554216666666,24
030124,GEORGETOWN AIRPORT                      ,-18.3039,143.5306,301.8,5.753821,6.8,0.015235768329282862,1.9295987351214547,2.9818743096276537,2004-06-01 18:00:00,29.999909249999998,267237
030161,RICHMOND AIRPORT                        ,-20.7001,143.1137,206.3,6.192665,6.0,0.004388433320459573,1.4433878309572388,4.290368096002825,1998-11-07 19:00:00,29.99992993333333,306044
031011,CAIRNS AERO                             ,-16.8736,145.7458,2.2,5.5744467,10.6,0.006992335744873679,1.369150118523286,4.071464920277705,1985-01-16 16:30:00,29.96722815,447914
031037,LOW ISLES LIGHTHOUSE                    ,-16.3842,145.5592,2.9,6.7347097,6.666666666666667,0.0018024739531393719,1.0191514129223735,6.608154249007577,1998-11-07 19:00:00,29.99992993333333,317900
031192,GREEN ISLAND                            ,-16.7614,145.9719,3.0,8.389779,8.5,0.009435911571624156,1.0076501668270703,8.326083165648079,1997-03-24 00:00:00,29.997930783333334,223647
031209,COOKTOWN AIRPORT                        ,-15.4461,145.1861,4.8,6.8821993,12.333333333333334,0.042824967262613756,1.6621987871114505,4.1404189082428315,2000-07-24 13:00:00,29.99992465,296362
031210,MAREEBA AIRPORT                         ,-17.0704,145.4293,471.9,7.0785985,7.088888888888889,0.038398472173173936,2.077098162806968,3.4079268019438014,2000-07-24 13:00:00,29.99789056666667,298386
031213,CAPE FLATTERY                           ,-14.9672,145.3106,18.5,9.06652,13.6,0.055001650350555154,1.4393157009902044,6.299187684123899,2003-06-20 11:00:00,29.999913616666667,274843
031222,CAIRNS RACECOURSE                       ,-16.9463,145.7474,4.1,6.042963,7.075,0.02199130824894513,2.122439420715446,2.847178095625975,2013-08-02 10:00:00,29.9998234,169328
032037,SOUTH JOHNSTONE EXP STN                 ,-17.6053,145.9972,18.3,3.976634,12.0,0.003390147691989087,1.7502830717216953,2.2719947931976785,1999-11-04 16:00:00,29.999926966666667,302363
032040,TOWNSVILLE AERO                         ,-19.2483,146.7661,4.3,4.715243,31.0,0.0014275066124734836,1.0960419979607243,4.302064037212544,1995-10-16 13:00:00,29.986372,449737
032141,LUCINDA POINT                           ,-18.5203,146.3861,10.0,5.588445,37.0,0.0006531236931415219,1.0456386416397356,5.344528180262521,1996-10-22 00:00:00,29.999935349999998,276302
032182,CAPE FERGUSON NTC AWS                   ,-19.2774,147.0586,0.0,6.481217,6.833333333333333,0.0052945886008032295,1.4264382128916153,4.543636625075243,2013-05-16 10:00:00,29.999827216666667,169994
032194,COWLEY BEACH (DEFENCE)                  ,-17.6905,146.1126,4.3,5.4761376,9.075,0.023487906619957255,2.911579878562704,1.8808131208803813,2017-04-03 13:30:00,29.999715783333333,105513
032195,MOUNT STUART (DEFENCE)                  ,-19.4082,146.762,176.4,4.9605384,5.833333333333333,0.008729939766181416,1.755090579603482,2.826371724027652,2017-10-03 09:30:00,29.999690016666666,96680
032196,TOWNSVILLE- AIR WEAPONS RANGE (DEFENCE) ,-19.3048,146.2438,385.5,4.7159257,0,0.003480593674380028,1.564941552120856,3.013483594400569,2017-10-03 09:30:00,29.999690016666666,92862
032197,INNISFAIL AERODROME                     ,-17.5581,146.0119,11.8,4.3555098,6.0,0.002398229239617744,1.4474626365986663,3.009065414103152,2016-06-21 13:30:00,29.9997485,118933
033002,AYR DPI RESEARCH STN                    ,-19.6169,147.3758,17.0,6.0373373,9.083333333333334,0.022725518476349182,2.0508080237806103,2.9438822323466187,2003-08-17 03:00:00,26.182325283333334,208646
033045,MACKAY AERO                             ,-21.1706,149.1794,5.3,6.210302,19.0,0.003951231567759672,1.2741685422897033,4.874003453976421,1995-11-14 01:00:00,29.901243733333335,434842
033106,HAMILTON ISLAND AIRPORT                 ,-20.3658,148.9536,58.7,7.59709,14.538461538461538,0.008531242470265044,1.0055191502232237,7.55539043266308,2002-07-19 12:00:00,29.999917433333334,274229
033119,MACKAY M.O                              ,-21.1172,149.2169,30.3,6.8704095,11.76,0.008835471758072422,1.5267455910976442,4.500035584670358,1995-10-15 13:00:00,29.98935895,351011
033195,WILLIAMSON                              ,-22.4703,150.1786,27.6,5.7563014,8.526315789473685,0.03806801777523128,2.196392265925895,2.6207984303837777,2005-06-01 18:00:00,29.999904183333335,230908
033208,ROSSLYN BAY NTC AWS                     ,-23.161,150.7901,0.0,7.0841346,13.536585365853659,0.06648448948564634,2.319296447728698,3.0544325567533086,2012-07-11 11:30:00,29.9998408,181588
033210,ST LAWRENCE                             ,-22.3472,149.5242,9.2,4.921065,8.0,0.00639696774213161,1.6807667823722192,2.9278689377253553,2004-08-09 18:00:00,29.999908333333334,264071
033247,PROSERPINE AIRPORT                      ,-20.4925,148.555,19.7,6.4205017,9.10204081632653,0.02056856745313862,1.7244078631044184,3.7233080678637527,1996-03-22 08:00:00,29.999936733333335,315931
033255,HAMILTON ISLAND                         ,-20.3528,148.9511,22.6,7.22885,0,0.007725665735562548,0.9308736380382983,7.765661839002996,2002-03-14 17:00:00,29.985214383333336,2915
033294,YEPPOON THE ESPLANADE                   ,-23.1364,150.7506,5.5,6.531303,11.857142857142858,0.005652376642172663,1.429845009316873,4.567839791282675,1995-10-15 08:00:00,29.98998123333333,451505
033295,ALVA BEACH                              ,-19.4569,147.4833,7.5,6.9345994,9.714285714285714,0.005676772709909961,1.3703216940807013,5.06056309954198,1997-03-24 00:00:00,29.9999343,343141
033298,DOTSWOOD                                ,-19.6264,146.2939,292.5,5.2020316,0,0.012155512002613222,1.8285030928997337,2.8449673575047623,1996-12-17 02:30:00,27.5694907,46560
033307,WOOLSHED                                ,-19.4168,146.5362,556.0,5.982709,8.875,0.041944777872375494,2.563448069876678,2.3338522052670463,1998-11-07 19:00:00,29.99992993333333,303848
033308,SAMUEL HILL AERO                        ,-22.7433,150.6578,31.0,4.478383,9.0,0.01258803827082089,1.6912593177053177,2.647957659353056,2000-11-08 10:00:00,29.999923666666668,296186
033317,HAY POINT                               ,-21.2894,149.3008,7.0,7.2941017,33.0,0.005069693673366071,1.1716012807277512,6.225754303167961,2005-11-24 14:00:00,29.999901516666668,300465
033327,BOWEN AIRPORT AWS                       ,-20.0153,148.2138,5.9,7.54576,12.2,0.020451226468726547,1.7126144890198138,4.405988740082895,2015-03-19 12:30:00,29.999787783333332,139175
033328,TOWNSVILLE- FANNING RIVER (DEFENCE)     ,-19.783,146.5,325.8,6.373766,8.294797687861271,0.07005513745769532,3.2913692653811464,1.9365089212183784,2017-10-03 09:30:00,29.999690016666666,96717
033329,OORALEA RACECOURSE (MACKAY TURF CLUB)   ,-21.17,149.1515,10.3,5.663748,13.928571428571429,0.02258923439288174,1.924783236641518,2.942537985398318,2016-06-27 10:00:00,29.9997479,117844
034035,MORANBAH AIRPORT                        ,-22.0644,148.0758,232.2,5.8115926,32.5,0.0049829685433070425,1.433005461354931,4.055527166932762,2012-02-27 09:00:00,29.9998461,194688
035124,CLERMONT AIRPORT                        ,-22.7756,147.6217,270.3,5.030926,9.96774193548387,0.02335944230268605,2.423662305148796,2.0757537949416247,2010-04-15 11:00:00,29.999868250000002,225738
035129,ROLLESTON AIRPORT                       ,-24.4617,148.6264,219.5,5.2263927,9.272727272727273,0.009699895514564627,2.1504448258015714,2.4303775122542652,2010-07-12 15:00:00,29.99986575,220591
035134,BLACKWATER AIRPORT                      ,-23.6015,148.8074,193.0,6.0975394,12.0,0.0051535656822706555,1.529542654665593,3.9865115276758054,2013-05-29 11:00:00,29.999826583333334,171906
035139,LOCHINGTON                              ,-23.9424,147.525,267.2,5.0824065,9.393939393939394,0.013894001663424027,2.2649059096358526,2.2439813058992133,2010-10-29 10:00:00,29.99986255,216193
035264,EMERALD AIRPORT                         ,-23.5694,148.1756,189.4,5.6529646,9.0,0.0032067759064228207,1.47443826122276,3.8339784992366823,1998-11-07 19:00:00,29.99992993333333,308660
036031,LONGREACH AERO                          ,-23.4397,144.2828,192.2,6.8744073,8.833333333333334,0.007356220186603757,1.5621741388290498,4.400538403846043,1995-12-11 16:00:00,29.819100166666665,424264
036034,BLACKALL AIRPORT                        ,-24.4303,145.4306,281.3,6.916158,7.8,0.015839519496232524,1.9055553149914388,3.6294712333456327,2001-03-13 11:00:00,29.999922483333332,309685
037010,CAMOOWEAL TOWNSHIP                      ,-19.9225,138.1214,231.2,6.5459895,10.058823529411764,0.013146586436206475,1.6784714013884543,3.8999708353578653,1999-06-24 09:30:00,29.997843049999997,223399
037034,THE MONUMENT AIRPORT                    ,-21.8125,139.9267,288.4,6.7238216,8.384615384615385,0.017555920813768444,1.7394838833078614,3.86541186413777,2000-12-14 14:00:00,29.999923333333335,288585
037036,TREPELL AIRPORT                         ,-21.84,140.8925,266.2,6.4832687,11.2,0.006725682719727288,1.5814199110199394,4.099650379140335,2001-08-19 17:00:00,29.999920933333332,282317
037039,WINTON AIRPORT                          ,-22.3617,143.0836,192.2,6.6207323,7.2,0.007637971578653535,1.5716528057066956,4.212592172644047,2002-10-17 14:00:00,29.99991645,274960
037053,CARTERS BORE                            ,-20.9358,139.2964,396.0,7.2164125,9.285714285714286,0.034389712410976436,2.1908572512899576,3.293876193896945,2014-07-29 14:00:00,29.999803333333332,151524
037058,URANDANGI AERODROME                     ,-21.5979,138.3665,178.6,6.712587,8.487179487179487,0.01716032417941249,1.8084447740048468,3.711800866810564,2012-09-11 11:30:00,29.99983825,181402
037059,NEW MAY DOWNS                           ,-20.59,139.3411,392.0,6.8670926,8.819277108433734,0.02799678537012762,2.260758065596635,3.037517686614215,2013-08-19 08:30:00,29.999822549999998,168563
038026,BIRDSVILLE AIRPORT                      ,-25.8975,139.3472,46.6,7.1079936,7.8936170212765955,0.009927760975367295,1.534740230963023,4.631398499466286,2000-07-24 13:00:00,29.99992465,295762
038076,WINDORAH AIRPORT                        ,-25.4117,142.6647,132.2,6.504609,7.0,0.006113829852002706,1.6296796852682496,3.991342081987428,2016-08-18 18:30:00,29.9997422,115384
039039,GAYNDAH POST OFFICE                     ,-25.6258,151.6094,105.7,5.5911803,0,0.006465605031736876,1.4534197891171707,3.8469135802469094,2003-01-24 15:00:00,29.83425413333333,85
039059,LADY ELLIOT ISLAND                      ,-24.1116,152.7161,3.6,7.827855,8.857142857142858,0.015649478952082796,1.3122608367144863,5.965167054567516,1998-12-22 02:30:00,29.872887,191916
039066,GAYNDAH AIRPORT                         ,-25.6167,151.6156,110.9,5.511694,8.09433962264151,0.024791801470685493,2.2972142637971493,2.3992946767435153,2003-01-28 10:00:00,29.999915283333333,283572
039083,ROCKHAMPTON AERO                        ,-23.3753,150.4775,10.4,4.8656754,6.5,0.0042025720866247784,1.5029830730411269,3.2373454742415424,1995-10-31 20:00:00,29.94069645,446568
039089,THANGOOL AIRPORT                        ,-24.4935,150.5709,193.1,5.087457,7.428571428571429,0.00919215110203453,1.8944362328674862,2.6854729083821614,2009-10-01 14:30:00,29.99987348333333,223139
039122,HERON ISLAND RES STN                    ,-23.4417,151.9125,3.3,7.675639,11.4,0.014297394709686495,1.2713610142732532,6.037340351288397,1999-02-16 14:00:00,29.999929133333335,222316
039123,GLADSTONE RADAR                         ,-23.8553,151.2628,74.5,6.699093,11.67741935483871,0.010261144063068106,1.4503142726620082,4.619062910202388,1994-08-10 15:00:00,29.929554250000002,475638
039128,BUNDABERG AERO                          ,-24.9069,152.323,30.8,6.6078773,7.478260869565218,0.011485844112073762,1.6041665099901339,4.119196612904433,1998-11-07 19:00:00,29.99992993333333,349545
039304,HERON ISLAND                            ,-23.4483,151.9178,8.0,7.637577,0,0.023971204367849386,1.2429937914183509,6.144501372102355,1995-10-11 22:00:00,29.999489216666667,23964
039322,RUNDLE ISLAND                           ,-23.5322,151.2771,19.8,7.608096,8.8,0.004669928906565812,1.0415430937292145,7.3046388272818685,1996-01-20 04:00:00,29.99503525,411174
039326,GLADSTONE AIRPORT                       ,-23.8697,151.2214,16.6,5.8156376,10.833333333333334,0.00646159994402018,1.5117323606629898,3.847002114812475,1996-01-09 08:30:00,29.974780833333334,449236
040004,AMBERLEY AMO                            ,-27.6297,152.7111,24.2,4.7296977,8.0,0.006789171700383068,1.6295827109941268,2.9023980632623636,1995-10-14 14:00:00,29.9928436,354609
040043,CAPE MORETON LIGHTHOUSE                 ,-27.0314,153.4661,99.9,8.288787,11.064935064935066,0.009776631304521444,1.0618297855313694,7.806135221545529,1996-03-22 06:00:00,29.999936733333335,393802
040068,DOUBLE ISLAND POINT LIGHTHOUSE          ,-25.9319,153.1906,95.6,7.680221,10.238095238095237,0.007423998718906311,1.0275406355382544,7.474372122282945,1995-10-11 22:00:00,29.99993776666667,395888
040082,UNIVERSITY OF QUEENSLAND GATTON         ,-27.5436,152.3375,89.0,5.0312443,8.676470588235293,0.00573157064927754,1.6565431176465837,3.0371948815325047,2002-07-16 12:00:00,29.999917466666666,296584
040093,GYMPIE                                  ,-26.1831,152.6414,64.5,4.9575768,8.642201834862385,0.044975217969868475,3.0827467032723397,1.6081686978844256,2000-07-24 13:00:00,29.99992465,295237
040126,MARYBOROUGH                             ,-25.5132,152.7152,9.0,5.6644917,8.066666666666666,0.011774519932782446,1.6981447448454754,3.3356942455207665,2007-12-19 13:30:00,29.999888233333333,267393
040211,ARCHERFIELD AIRPORT                     ,-27.5716,153.0071,12.5,4.8365245,7.6,0.0028827583707876636,1.4150685673587293,3.4178728848237196,1994-09-21 12:30:00,29.80980245,425192
040223,BRISBANE AERO                           ,-27.4178,153.1142,4.0,5.7996655,7.257142857142857,0.013635749857908053,1.6329744111567952,3.5515960393655743,1985-01-06 16:30:00,29.971252,35673
040282,NAMBOUR DPI                             ,-26.6431,152.9392,32.5,4.5757565,5.0,0.10986265215501234,3.56037041111594,1.285191151895066,1997-07-14 14:00:00,29.9998359,63506
040284,BEERBURRUM FOREST STATION               ,-26.9586,152.9619,48.0,4.767545,9.040201005025125,0.05436981888299297,3.6546134464258486,1.30452790510544,1999-06-23 16:00:00,29.999928099999998,335219
040405,HERVEY BAY AIRPORT                      ,-25.322,152.8817,13.0,5.8742266,6.0,0.011518238073223053,1.5808213429936897,3.71593323696215,1999-06-23 16:00:00,29.999928099999998,331208
040555,TOOLARA (KELLY)                         ,-25.9713,152.8609,143.0,5.1647787,0,0.001174104089093686,1.5162442212352834,3.4062973741815012,1998-11-07 20:00:00,28.772763750000003,132851
040651,JIMNA FORESTRY                          ,-26.6644,152.4606,523.0,5.4292564,8.25,0.04198816053980925,2.545194038638082,2.133140482332006,2000-07-24 13:00:00,19.830322833333334,107113
040717,COOLANGATTA                             ,-28.1681,153.5053,4.0,6.196159,8.944444444444445,0.006445450813735709,1.4649390591612228,4.229635934141542,1994-07-17 00:00:00,29.99994045,425619
040764,GOLD COAST SEAWAY                       ,-27.939,153.4283,3.0,7.0408583,9.775510204081632,0.00766533267042302,1.4058989034287366,5.00808290807141,1994-07-17 00:00:00,29.99994045,458594
040842,BRISBANE AERO                           ,-27.3917,153.1292,4.5,6.2941155,8.16,0.005879431063129381,1.5047858658206443,4.1827317004555615,1995-10-11 22:00:00,29.99993776666667,473028
040861,SUNSHINE COAST AIRPORT                  ,-26.599,153.0912,3.4,6.060612,8.25,0.0037941507129686247,1.3194882868491074,4.593153468730827,1995-12-23 15:00:00,29.783010016666665,437979
040908,TEWANTIN RSL PARK                       ,-26.3911,153.0403,6.4,5.5303464,7.5,0.02340623733489311,1.9855227228507824,2.7853352318450533,1996-03-21 00:00:00,29.99993675,318277
040913,BRISBANE                                ,-27.4808,153.0389,8.1,4.860663,8.570707070707071,0.020412335213347843,2.5142311896869662,1.9332601381695065,1999-12-10 14:30:00,29.999926666666667,397541
040922,KINGAROY AIRPORT                        ,-26.5737,151.8398,433.7,6.441113,9.237804878048781,0.039082727789313654,2.2170521548393682,2.9052600233549226,2001-01-19 12:00:00,29.999845999999998,291111
040925,BANANA BANK NORTH BEACON                ,-27.5327,153.3333,7.0,7.2326503,9.0,0.00840589188834484,1.3641762833691145,5.301844320395499,2002-08-23 12:00:00,29.984582266666667,349222
040926,INNER RECIPROCAL MARKER                 ,-27.2633,153.2419,10.0,7.549843,6.8125,0.008241833873899429,1.2255615493432999,6.160313073234172,2002-03-20 09:00:00,29.999918733333335,352082
040927,SPITFIRE CHANNEL BEACON                 ,-27.0481,153.2664,7.0,7.3743234,11.428571428571429,0.005594595102234812,1.2273710499098753,6.008226582021793,2002-07-23 10:00:00,29.99990551666667,314013
040958,REDCLIFFE                               ,-27.2169,153.0922,12.6,6.241101,16.5,0.0017121039945579009,1.1561160637349437,5.398334115308441,2004-02-27 12:00:00,29.999910483333334,329966
040959,REDCLIFFE JETTY                         ,-27.2261,153.1172,3.6,7.0661044,0,0.002032427247170121,1.1597489725926167,6.092787817938389,2004-11-04 10:30:00,29.910714283333334,332
040983,BEAUDESERT DRUMLEY STREET               ,-27.9707,152.9898,47.8,4.631388,9.551155115511552,0.024870612581396334,2.923624988619214,1.58412525732166,2007-08-13 10:00:00,29.999672216666667,258749
040988,NAMBOUR DAFF - HILLSIDE                 ,-26.6442,152.9383,53.2,4.614295,8.13,0.04661460650425031,3.642642470023378,1.2667438662375026,2007-12-19 08:00:00,29.999888233333333,246831
041097,INGLEWOOD FOREST                        ,-28.3661,150.9539,379.0,5.4786572,0,0.0013683773662764853,1.5576189466811239,3.517328328157258,2000-07-24 13:00:00,29.999881016666667,145058
041175,APPLETHORPE                             ,-28.6217,151.9533,871.6,7.269514,12.37512846865365,0.11712920191549758,3.2082747919807186,2.265863916031415,1997-03-24 00:00:00,29.9999343,339787
041359,OAKEY AERO                              ,-27.4034,151.7413,405.7,5.9872656,7.222222222222222,0.005120430989490443,1.3649214962005625,4.386527432910511,1995-11-06 15:00:00,29.9240177,375513
041522,DALBY AIRPORT                           ,-27.1605,151.2633,345.9,6.016582,7.5,0.005503789189231001,1.3951794144423542,4.312407386387155,2006-07-06 15:00:00,29.999897916666665,246507
041525,WARWICK                                 ,-28.2061,152.1003,475.4,5.808574,9.32121212121212,0.04004081673008464,2.203790477023505,2.6357198019667103,1998-11-13 00:30:00,29.982974966666667,294342
041529,TOOWOOMBA AIRPORT                       ,-27.5425,151.9134,640.9,7.552426,10.76923076923077,0.010922028804431494,1.3576384864531905,5.56291379238168,1996-06-25 15:00:00,29.999936133333332,367657
041560,GOONDIWINDI AIRPORT                     ,-28.5226,150.3223,216.5,5.778338,8.0,0.011126175507208513,1.9281413746511094,2.996843505067373,2021-09-29 11:30:00,19.826652216666666,26776
042112,MILES CONSTANCE STREET                  ,-26.6569,150.1819,304.8,5.759771,8.258064516129032,0.048628828021032966,2.548750731285982,2.259840791611122,1998-11-10 13:00:00,29.990962116666665,272779
043091,ROMA AIRPORT                            ,-26.5477,148.771,307.4,6.437793,7.631578947368421,0.01878311121986187,1.8258790080459624,3.525859462563622,1997-03-24 00:00:00,29.9999343,342573
043109,ST GEORGE AIRPORT                       ,-28.0478,148.5957,198.5,6.4078445,8.761904761904763,0.0188453579993334,1.8539931194811536,3.4562396570545464,1998-11-09 07:00:00,29.99502568333333,296971
044021,CHARLEVILLE AERO                        ,-26.4139,146.2558,301.6,5.9635735,8.323529411764707,0.013792281135208362,1.820148791950466,3.2764208520667144,1995-10-13 21:00:00,29.994088350000002,436345
045009,BALLERA GAS FIELD                       ,-27.4008,141.8114,114.5,7.179987,8.363636363636363,0.0036653928730451257,1.3942681658414708,5.149645620290036,2002-08-15 17:00:00,29.999917149999998,238092
045025,THARGOMINDAH AIRPORT                    ,-27.9867,143.815,130.9,6.581221,7.972222222222222,0.008255818677870952,1.6884752491005284,3.89773027894493,1999-09-14 09:00:00,29.98447425,295336
140007,REDLAND (ALEXANDRA HILLS)               ,-27.5433,153.2394,50.5,5.814766,8.295081967213115,0.024814736467829612,2.2568851756082497,2.5764562561800037,2015-08-19 15:30:00,29.999776133333334,133591
140008,CANUNGRA (DEFENCE)                      ,-28.0437,153.1871,108.1,4.423792,9.547619047619047,0.06829919064670165,4.979548621162336,0.8883921459418076,2018-03-21 10:00:00,29.99966165,88576
140009,GREENBANK (DEFENCE)                     ,-27.6932,152.9935,41.5,4.908845,9.672268907563025,0.07048620369244296,4.074592874455024,1.204744890855261,2018-03-21 10:00:00,29.99966165,88580
140010,TIN CAN BAY (DEFENCE)                   ,-25.9351,152.9647,31.3,5.0545983,9.471698113207546,0.025933931072098182,2.5170895849116985,2.008112210924243,2018-03-21 10:00:00,29.99966165,88597
200001,MIDDLE PERCY ISLAND                     ,-21.6628,150.2711,208.7,8.471742,15.022346368715084,0.032267657024050544,1.4536700820201158,5.827829698852765,2004-07-19 15:00:00,29.99990861666667,270131
